date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2024-12-04,2.033038207158424,2.033038207157394,2.0330382071595063,3576081009
2024-12-05,2.034613342079059,2.034613342078032,2.0346133420800596,3576081009
2024-12-06,2.0361884769996936,2.0361884769986496,2.036188477000666,3576081009
2024-12-07,2.037763611920329,2.037763611919277,2.0377636119213838,3576081009
2024-12-08,2.0393387468409636,2.0393387468399164,2.0393387468419193,3576081009
2024-12-09,2.0409138817615986,2.0409138817605945,2.040913881762699,3576081009
2025-01-14,1.025201588774239,1.0252015887694421,1.025201588778901,35760810972
2025-01-15,1.0503857790942372,1.0503857790893323,1.0503857790990183,35760810972
2025-01-16,1.075569969414235,1.0755699694095475,1.0755699694194771,35760810972
2025-01-17,1.1007541597342339,1.1007541597289212,1.1007541597396941,35760810972
2025-01-18,1.1259383500542317,1.125938350048722,1.125938350059295,35760810972
2025-01-19,1.1511225403742296,1.1511225403689624,1.1511225403793415,35760810972
2025-01-20,1.1763067306942279,1.1763067306885895,1.1763067306995034,35760810972
2025-01-21,1.2014909210142257,1.2014909210091156,1.2014909210203033,35760810972
2025-01-22,1.2266751113342236,1.2266751113289371,1.2266751113396996,35760810972
2025-01-23,1.2518593016542223,1.2518593016482318,1.2518593016602706,35760810972
2025-01-24,1.2770434919742202,1.2770434919684932,1.277043491980521,35760810972
2025-01-25,1.3022276822942185,1.302227682288526,1.3022276823005845,35760810972
2025-01-26,1.3274118726142163,1.3274118726082955,1.327411872620701,35760810972
2025-01-27,1.3525960629342142,1.352596062928186,1.352596062941019,35760810972
2025-01-28,1.3777802532542125,1.377780253247674,1.3777802532615475,35760810972
2025-01-29,1.4029644435742104,1.4029644435681112,1.4029644435810222,35760810972
2025-01-30,1.428148633894209,1.4281486338878362,1.428148633901919,35760810972
2025-01-31,1.453332824214207,1.453332824207652,1.453332824222502,35760810972
2025-02-01,1.4785170145342048,1.4785170145272886,1.478517014544229,35760810972
2025-02-02,1.503701204854203,1.5037012048474192,1.5037012048811662,35760810972
2025-02-03,1.528885395174201,1.528885395166655,1.5288853953091315,35760810972
2025-02-04,1.5540695854941988,1.5540695854860709,1.5540695857649405,35760810972
2025-02-05,1.5792537758141976,1.57925377580613,1.579253776240877,35760810972
2025-02-06,1.6044379661341954,1.6044379661263186,1.604437966639099,35760810972
2025-02-07,1.6296221564541937,1.6296221564449354,1.6296221570811085,35760810972
2025-02-08,1.6548063467741916,1.6548063467620984,1.6548063475969135,35760810972
2025-02-09,1.6799905370941899,1.679990537033322,1.679990538053773,35760810972
2025-02-10,1.7051747274141877,1.705174727319842,1.7051747284862444,35760810972
2025-03-04,2.1990585081588705,-0.37574288133179556,4.4139120266340255,3577564803
2025-03-05,2.341662918750751,0.05227493275997592,4.811608954265838,3577564803
2025-03-06,2.4863427239943894,0.0285584645528481,4.911435115515723,3577564803
2025-03-07,2.631099918211014,0.2532291765038692,5.1063296594470176,3577564803
2025-03-08,2.7739958259277255,0.47875970003729734,5.157096084336915,3577564803
2025-03-09,2.913214310950978,0.5602355589542334,5.225584230265606,3577564803
2025-03-10,3.0471198285948997,0.6800062186746637,5.25186196702664,3577564803
2025-03-11,3.1743081823182515,0.6026751170968605,5.4709230336277574,3577564803
2025-03-12,3.293648116603494,0.974209387720396,5.7536063499632855,3577564803
2025-03-13,3.4043122145245412,1.0473920676446702,5.784812567591025,3577564803
2025-03-14,3.5057959596662505,1.0607363055053334,6.07735003846192,3577564803
2025-03-15,3.597924254130183,1.3510206718764661,6.008610671554804,3577564803
2025-03-16,3.6808451425387747,1.266983428821321,6.108469227341129,3577564803
2025-03-17,3.755010960326926,1.5442382511151582,6.206988564396925,3577564803
2025-03-18,3.821147587087686,1.5287092493529282,6.124717881574894,3577564803
2025-03-19,3.8802129263559113,1.535791521923571,6.205921222945186,3577564803
2025-03-20,3.933346136605353,1.4280661981527585,6.244624682778965,3577564803
2025-03-21,3.9818094904375174,1.6307668119666794,6.400198873809315,3577564803
2025-03-22,4.026925027404305,1.635204157417876,6.4565198799210775,3577564803
